,    Order |  ,    Club |  ,    State |  ,    Competition |  ,    Expenditures |  ,    Arrivals |  ,    Income  |  ,    Departures |  ,    Balance |  ,    Season |  , Inflacion + Income |  , Inflacion + Expenditures |  , Inflacion + Balance |  
611,33,NewcastleUnited,England,PremierLeague,59750000.0,22,43480000.0,23,-16270000.0,2018,44158606.02,60682537.02,-16523931.0
612,33,StokeCity,England,PremierLeague,57700000.0,19,35140000.0,18,-22560000.0,2017,36168380.5,59388604.29,-23220223.79
613,33,ASMonaco,France,Ligue1,50500000.0,34,18450000.0,29,-32050000.0,2016,19198770.39,52549479.93,-33350709.54
614,33,NorwichCity,England,PremierLeague,47550000.0,35,21490000.0,32,-26060000.0,2015,22418173.65,49603729.97,-27185556.32
615,33,CrystalPalace,England,PremierLeague,31280000.0,43,2870000.0,43,-28410000.0,2014,2988865.77,32575512.64,-29586646.87
616,33,DynamoKyiv,Portugal,LigaNOS,34700000.0,26,81420000.0,18,46720000.0,2013,85510793.18,36443435.56,49067357.62
617,33,UdineseCalcio,Italy,SerieA,27400000.0,79,60950000.0,58,33550000.0,2012,65431731.96,29414757.27,36016974.69
618,33,Trabzonspor,Turkey,SüperLig,24450000.0,36,9730000.0,24,-14730000.0,2011,10733274.12,26971074.23,-16248831.22
619,33,BirminghamCity,England,PremierLeague,25600000.0,26,175000.0,23,-25430000.0,2010,197331.59,28866792.29,-28675098.75
620,33,DinamoMoscow,Russia,PremierLiga,22400000.0,11,6500000.0,9,-15900000.0,2009,7396767.89,25490400.1,-18093632.21
621,33,AtléticoMadrid,Spain,LaLiga,26500000.0,19,3450000.0,17,-23050000.0,2008,3990987.97,30655414.88,-26664426.91
622,33,ACMilan,Italy,SerieA,29000000.0,39,11410000.0,23,-17590000.0,2007,13609055.38,34589185.46,-20980130.08
623,33,BoltonWanderers,England,PremierLeague,17000000.0,21,3850000.0,16,-13150000.0,2006,4680506.14,20667169.95,-15986663.82
624,33,FCSchalke04,Germany,Bundesliga,14200000.0,11,8080000.0,12,-6130000.0,2005,10045913.96,17654947.79,-7621466.9
625,33,ArsenalFC,England,PremierLeague,12480000.0,23,3900000.0,19,-8580000.0,2004,4963313.55,15882603.35,-10919289.81
626,33,MiddlesbroughFC,England,PremierLeague,10200000.0,28,1130000.0,29,-9080000.0,2003,1467147.82,13243281.21,-11789117.0
627,33,TottenhamHotspur,England,PremierLeague,10500000.0,23,1350000.0,21,-9150000.0,2002,1793274.01,13947686.74,-12154412.73
628,33,WolverhamptonWanderers,England,FirstDivision,18730000.0,19,1360000.0,20,-17370000.0,2001,1844454.04,25401929.49,-23557475.45
629,33,CoventryCity,England,PremierLeague,19000000.0,14,26280000.0,14,7280000.0,2000,36555853.54,26429270.06,10126583.48
630,34,ACFFiorentina,Italy,SerieA,55800000.0,61,46450000.0,47,-9350000.0,2018,47174959.74,56670888.13,-9495928.39
631,34,WestHamUnited,England,PremierLeague,56800000.0,18,69020000.0,23,12220000.0,2017,71039886.79,58462265.57,12577621.22
632,34,OlympiqueMarseille,France,Ligue1,50000000.0,31,82900000.0,31,32900000.0,2016,86264393.79,52029188.05,34235205.74
633,34,VillarrealCF,Spain,LaLiga,47200000.0,24,36250000.0,21,-10950000.0,2015,37815672.17,49238613.14,-11422940.97
634,34,AlAhliDubaiClub,UnitedArabEmirates,UAEGulfLeague,30800000.0,8,0.0,15,-30800000.0,2014,0.0,32075632.65,-32075632.65
635,34,SpartakMoscow,Russia,PremierLiga,34550000.0,25,17300000.0,20,-17250000.0,2013,18169205.63,36285899.1,-18116693.47
636,34,VfLWolfsburg,Germany,Bundesliga,27100000.0,35,21850000.0,28,-5250000.0,2012,23456658.63,29092697.89,-5636039.26
637,34,GalatasaraySK,Turkey,SüperLig,23600000.0,26,15030000.0,21,-8580000.0,2011,16579764.65,26033429.52,-9464695.99
638,34,MálagaCF,Spain,LaLiga,25050000.0,30,0.0,27,-25050000.0,2010,0.0,28246607.3,-28246607.3
639,34,ACMilan,Italy,SerieA,22100000.0,43,80660000.0,26,58560000.0,2009,91788199.64,25149010.81,66639188.83
640,34,SLBenfica,Portugal,LigaNOS,26010000.0,44,7600000.0,35,-18410000.0,2008,8791741.63,30088578.91,-21296837.28
641,34,RealZaragoza,Spain,LaLiga,28800000.0,19,25300000.0,15,-3500000.0,2007,30176082.49,34350639.35,-4174556.87
642,34,ParisSaintGermain,France,Ligue1,16700000.0,19,4500000.0,18,-12200000.0,2006,5470721.46,20302455.19,-14831733.73
643,34,MiddlesbroughFC,England,PremierLeague,13960000.0,20,0.0,12,-13960000.0,2005,0.0,17356554.31,-17356554.31
644,34,CSKAMoscow,Russia,PremierLiga,12450000.0,12,15500000.0,12,3050000.0,2004,19725989.74,15844424.02,3881565.72
645,34,EvertonFC,England,PremierLeague,10070000.0,18,975000.0,20,-9090000.0,2003,1265901.88,13074494.3,-11802100.61
646,34,FCGirondinsBordeaux,France,Ligue1,10500000.0,15,6300000.0,15,-4200000.0,2002,8368612.04,13947686.74,-5579074.7
647,34,RangersFC,Scotland,Premiership,18350000.0,17,34900000.0,21,16550000.0,2001,47331945.5,24886567.33,22445378.17
648,34,SunderlandAFC,England,PremierLeague,18970000.0,20,5530000.0,21,-13440000.0,2000,7692308.6,26387539.64,-18695231.03
649,35,GenoaCFC,Italy,SerieA,54650000.0,102,75400000.0,79,20760000.0,2018,76576791.48,55502939.71,21084007.84
650,35,HuddersfieldTown,England,PremierLeague,56750000.0,24,5860000.0,20,-50900000.0,2017,6031494.3,58410802.31,-52389600.66
651,35,MiddlesbroughFC,England,PremierLeague,47950000.0,21,13500000.0,21,-34450000.0,2016,14047880.77,49895991.34,-35848110.57
652,35,SevillaFC,Spain,LaLiga,45000000.0,24,58150000.0,23,13150000.0,2015,60661554.11,46943593.03,13717961.08
653,35,TorinoFC,Italy,SerieA,30200000.0,59,34860000.0,43,4660000.0,2014,36303784.23,31450782.66,4853001.56
654,35,SunderlandAFC,England,PremierLeague,33910000.0,41,22380000.0,36,-11530000.0,2013,23504440.57,35613743.51,-12109302.94
655,35,HamburgerSV,Germany,Bundesliga,27000000.0,14,9600000.0,18,-17400000.0,2012,10305900.36,28985344.76,-18679444.4
656,35,LOSCLille,France,Ligue1,23400000.0,23,36900000.0,20,13500000.0,2011,40704811.41,25812807.23,14892004.17
657,35,DynamoKyiv,Ukraine,PremierLiga,24550000.0,18,7110000.0,9,-17450000.0,2010,8017300.52,27682802.77,-19676778.34
658,35,WestHamUnited,England,PremierLeague,21650000.0,24,41300000.0,26,19650000.0,2009,46997925.18,24636926.88,22360998.3
659,35,VillarrealCF,Spain,LaLiga,25400000.0,23,24500000.0,18,-900000.0,2008,28341798.66,29382925.96,-1041127.3
660,35,USPalermo,Italy,SerieA,27250000.0,30,20880000.0,24,-6370000.0,2007,24904213.53,32501907.03,-7597693.5
661,35,BlackburnRovers,England,PremierLeague,16530000.0,27,16910000.0,25,385000.0,2006,20557755.53,20095783.49,468050.61
662,35,ShakhtarDonetsk,Ukraine,PremierLiga,13560000.0,15,400000.0,13,-13160000.0,2005,497322.47,16859231.84,-16361909.36
663,35,PSVEindhoven,Netherlands,Eredivisie,12020000.0,29,31900000.0,23,19890000.0,2004,40597359.54,15297186.88,25312899.1
664,35,WolverhamptonWanderers,England,PremierLeague,9880000.0,27,1150000.0,19,-8730000.0,2003,1493115.04,12827805.72,-11334690.69
665,35,BorussiaDortmund,Germany,Bundesliga,10150000.0,7,1550000.0,11,-8600000.0,2002,2058944.23,13482763.85,-11423819.62
666,35,ManchesterCity,England,FirstDivision,18210000.0,16,6600000.0,17,-11610000.0,2001,8951026.94,24696697.07,-15745670.12
667,35,ACFiorentina,Italy,SerieA,18950000.0,13,40250000.0,15,21300000.0,2000,55988322.11,26359719.35,29628602.75
668,36,UCSampdoria,Italy,SerieA,52450000.0,74,58070000.0,49,5620000.0,2018,58976316.73,53268603.62,5707713.11
669,36,UCSampdoria,Italy,SerieA,56400000.0,63,67220000.0,46,10820000.0,2017,69187209.36,58050559.48,11136649.89
670,36,BurnleyFC,England,PremierLeague,45600000.0,24,1200000.0,24,-44400000.0,2016,1248700.51,47450619.5,-46201918.99
671,36,DynamoKyiv,Portugal,LigaNOS,43300000.0,46,140750000.0,38,97450000.0,2015,146829127.1,45170168.41,101658958.69
672,36,UdineseCalcio,Italy,SerieA,29200000.0,89,25400000.0,61,-3800000.0,2014,26451982.77,30409366.02,-3957383.25
673,36,CrystalPalace,England,PremierLeague,33000000.0,47,0.0,35,-33000000.0,2013,0.0,34658022.29,-34658022.29
674,36,GenoaCFC,Italy,SerieA,26880000.0,103,66750000.0,76,39870000.0,2012,71658213.43,28856521.0,42801692.43
675,36,RubinKazan,Russia,PremierLiga,23350000.0,19,8600000.0,10,-14750000.0,2011,9486758.21,25757651.66,-16270893.45
676,36,FenerbahceSK,Turkey,SüperLig,23600000.0,15,0.0,10,-23600000.0,2010,0.0,26611574.15,-26611574.15
677,36,CalcioCatania,Italy,SerieA,21500000.0,46,1150000.0,31,-20350000.0,2009,1308658.93,24466232.24,-23157573.3
678,36,EvertonFC,England,PremierLeague,25080000.0,17,13300000.0,12,-11780000.0,2008,15385547.85,29012747.37,-13627199.52
679,36,SVWerderBremen,Germany,Bundesliga,26100000.0,16,23010000.0,11,-3090000.0,2007,27444729.57,31130266.91,-3685537.35
680,36,CelticFC,Scotland,Premiership,16400000.0,32,16330000.0,26,-70000.0,2006,19852640.32,19937740.43,-85100.11
681,36,StadeRennaisFC,France,Ligue1,12800000.0,16,3700000.0,12,-9100000.0,2005,4600232.88,15914319.14,-11314086.26
682,36,VillarrealCF,Spain,LaLiga,11900000.0,10,8000000.0,7,-3900000.0,2004,10181156.0,15144469.54,-4963313.55
683,36,FCGirondinsBordeaux,France,Ligue1,9500000.0,21,16500000.0,15,7000000.0,2003,21422954.9,12334428.58,9088526.32
684,36,AstonVilla,England,PremierLeague,9080000.0,23,6900000.0,17,-2180000.0,2002,9165622.72,12061428.15,-2895805.44
685,36,PanathinaikosAthens,Greece,SuperLeague,18160000.0,11,375000.0,14,-17790000.0,2001,508581.08,24628886.26,-24127086.26
686,36,SLBenfica,Portugal,LigaNOS,18300000.0,24,19450000.0,16,1150000.0,2000,27055226.46,25455560.11,1599666.35
687,37,PyramidsFC,Egypt,PremierLeague,52220000.0,35,11020000.0,35,-41200000.0,2018,11191992.6,53035013.94,-41843021.34
688,37,Bayer04Leverkusen,Germany,Bundesliga,56000000.0,14,89900000.0,18,33900000.0,2017,92530944.99,57638853.38,34892091.6
689,37,HamburgerSV,Germany,Bundesliga,43950000.0,22,5650000.0,18,-38300000.0,2016,5879298.25,45733656.3,-39854358.05
690,37,WestBromwichAlbion,England,PremierLeague,42900000.0,12,12920000.0,13,-29980000.0,2015,13478027.16,44752892.02,-31274864.87
691,37,OlympiacosPiraeus,Greece,SuperLeague,25880000.0,76,28500000.0,59,2620000.0,2014,29680374.37,26951862.76,2728511.61
692,37,ShandongLunengTaishan,China,SuperLeague,32780000.0,18,2820000.0,19,-29960000.0,2013,2961685.54,34426968.81,-31465283.27
693,37,BorussiaDortmund,Germany,Bundesliga,26650000.0,15,34000000.0,12,7350000.0,2012,36500063.77,28609608.81,7890454.96
694,37,SpartakMoscow,Russia,PremierLiga,23000000.0,17,6850000.0,14,-16150000.0,2011,7556313.23,25371562.67,-17815249.44
695,37,ACFFiorentina,Italy,SerieA,23020000.0,39,5750000.0,24,-17270000.0,2010,6483752.18,25957560.88,-19473808.71
696,37,BirminghamCity,England,PremierLeague,20050000.0,28,400000.0,29,-19650000.0,2009,455185.72,22816184.02,-22360998.3
697,37,BolognaFC1909,Italy,SerieA,24400000.0,22,5100000.0,19,-19300000.0,2008,5899721.35,28226117.85,-22326396.5
698,37,Ajax ,Netherlands,Eredivisie,26020000.0,22,52250000.0,14,26230000.0,2007,62320170.35,31034848.47,31285321.88
699,37,RCLens,France,Ligue1,16300000.0,20,18750000.0,17,2450000.0,2006,22794672.74,19816168.84,2978503.91
700,37,CelticFC,Scotland,Premiership,12500000.0,18,1500000.0,17,-11000000.0,2005,1864959.27,15541327.28,-13676368.01
701,37,EvertonFC,England,PremierLeague,11880000.0,10,45400000.0,18,33530000.0,2004,57778060.28,15119016.65,42671770.07
702,37,SouthamptonFC,England,PremierLeague,8980000.0,22,10880000.0,20,1900000.0,2003,14126166.63,11659280.91,2466885.72
703,37,BesiktasJK,Turkey,SüperLig,8680000.0,27,1000000.0,21,-7680000.0,2002,1328351.12,11530087.71,-10201736.59
704,37,LeicesterCity,England,PremierLeague,18100000.0,18,3030000.0,16,-15070000.0,2001,4109335.1,24547513.28,-20438178.19
705,37,VillarrealCF,Spain,LaLiga,16800000.0,11,0.0,10,-16800000.0,2000,0.0,23369038.79,-23369038.79
706,38,CardiffCity,England,PremierLeague,51200000.0,17,0.0,18,-51200000.0,2018,0.0,51999094.48,-51999094.48
707,38,MiddlesbroughFC,England,Championship,55650000.0,29,53800000.0,29,-1850000.0,2017,55374469.86,57278610.55,-1904140.69
708,38,SLBenfica,Portugal,LigaNOS,43770000.0,48,121350000.0,39,77580000.0,2016,126274839.4,45546351.22,80728488.18
709,38,SSCNapoli,Italy,SerieA,42700000.0,58,18290000.0,40,-24410000.0,2015,19079962.59,44544253.83,-25464291.24
710,38,WestBromwichAlbion,England,PremierLeague,24880000.0,18,2300000.0,20,-22580000.0,2014,2395258.28,25910446.12,-23515187.83
711,38,LokomotivMoscow,Russia,PremierLiga,32000000.0,18,22000000.0,15,-10000000.0,2013,23105348.2,33607779.19,-10502431.0
712,38,TSG1899Hoffenheim,Germany,Bundesliga,26300000.0,31,20250000.0,25,-6050000.0,2012,21739008.57,28233872.86,-6494864.29
713,38,Bayer04Leverkusen,Germany,Bundesliga,22810000.0,22,16060000.0,17,-6750000.0,2011,17715969.41,25161971.5,-7446002.09
714,38,ArsenalFC,England,PremierLeague,23000000.0,27,9600000.0,26,-13400000.0,2010,10825047.11,25935008.7,-15109961.59
715,38,ASSaintÉtienne,France,Ligue1,19500000.0,15,14400000.0,15,-5100000.0,2009,16386685.78,22190303.66,-5803617.88
716,38,WestBromwichAlbion,England,PremierLeague,24320000.0,22,10250000.0,24,-14070000.0,2008,11857283.11,28133573.2,-16276290.09
717,38,AstonVilla,England,PremierLeague,24900000.0,15,17900000.0,20,-7000000.0,2007,21349876.54,29698990.27,-8349113.73
718,38,SunderlandAFC,England,Championship,16100000.0,31,10380000.0,35,-5730000.0,2006,12619130.83,19573025.66,-6966051.99
719,38,ManchesterCity,England,PremierLeague,12480000.0,17,32500000.0,16,20030000.0,2005,40407450.94,15516461.16,24903422.84
720,38,ACMilan,Italy,SerieA,11000000.0,32,10500000.0,20,-500000.0,2004,13362767.25,13999089.5,-636322.25
721,38,SpartakMoscow,Russia,PremierLiga,8850000.0,19,1600000.0,21,-7250000.0,2003,2077377.45,11490493.99,-9413116.55
722,38,RangersFC,Scotland,Premiership,7900000.0,14,11000000.0,14,3100000.0,2002,14611862.3,10493973.83,4117888.47
723,38,RealSociedad,Spain,LaLiga,18000000.0,17,0.0,14,-18000000.0,2001,0.0,24411891.66,-24411891.66
724,38,CeltadeVigo,Spain,LaLiga,16720000.0,15,23000000.0,10,6280000.0,2000,31993326.92,23257757.65,8735569.26
725,39,HuddersfieldTown,England,PremierLeague,50700000.0,17,12330000.0,19,-38370000.0,2018,12522438.18,51491290.82,-38968852.64
726,39,ValenciaCF,Spain,LaLiga,55000000.0,29,16550000.0,28,-38450000.0,2017,17034339.71,56609588.14,-39575248.44
727,39,FCSchalke04,Germany,Bundesliga,43300000.0,23,59800000.0,19,16500000.0,2016,62226908.91,45057276.85,17169632.06
728,39,FenerbahceSK,Turkey,SüperLig,42680000.0,27,20650000.0,20,-22030000.0,2015,21541893.25,44523390.01,-22981496.77
729,39,UCSampdoria,Italy,SerieA,24250000.0,86,27270000.0,62,3020000.0,2014,28399431.9,25254353.63,3145078.27
730,39,EvertonFC,England,PremierLeague,31800000.0,19,46100000.0,21,14300000.0,2013,48416206.9,33397730.57,15018476.33
731,39,USPalermo,Italy,SerieA,26010000.0,66,24180000.0,50,-1840000.0,2012,25957986.53,27922548.78,-1975297.57
732,39,SSLazio,Italy,SerieA,22040000.0,42,26380000.0,28,4340000.0,2011,29100079.27,24312575.7,4787503.56
733,39,BolognaFC1909,Italy,SerieA,22510000.0,28,8500000.0,29,-14010000.0,2010,9584677.13,25382480.26,-15797803.13
734,39,WolverhamptonWanderers,England,PremierLeague,19450000.0,34,870000.0,29,-18580000.0,2009,990028.93,22133405.44,-21143376.51
735,39,SSLazio,Italy,SerieA,24300000.0,41,12700000.0,27,-11600000.0,2008,14691462.98,28110437.04,-13418974.06
736,39,RealBetisBalompié,Spain,LaLiga,24300000.0,19,1230000.0,14,-23080000.0,2007,1467058.56,28983351.95,-27528220.7
737,39,PSVEindhoven,Netherlands,Eredivisie,16050000.0,30,10450000.0,26,-5600000.0,2006,12704230.94,19512239.87,-6808008.93
738,39,VillarrealCF,Spain,LaLiga,11900000.0,11,13350000.0,7,1450000.0,2005,16598137.54,14795343.57,1802793.96
739,39,RealBetisBalompié,Spain,LaLiga,9500000.0,13,0.0,11,-9500000.0,2004,0.0,12090122.75,-12090122.75
740,39,FulhamFC,England,PremierLeague,8480000.0,33,25040000.0,28,16560000.0,2003,32510957.02,11010100.46,21500856.56
741,39,BlackburnRovers,England,PremierLeague,7250000.0,20,1800000.0,17,-5450000.0,2002,2391032.01,9630545.61,-7239513.59
742,39,HerthaBSC,Germany,Bundesliga,17450000.0,12,2750000.0,9,-14700000.0,2001,3729594.56,23665972.75,-19936378.19
743,39,FCGirondinsBordeaux,France,Ligue1,16060000.0,14,25100000.0,14,9040000.0,2000,34914456.77,22339688.27,12574768.49
744,40,Ajax,Netherlands,Eredivisie,50650000.0,13,17550000.0,14,-33100000.0,2018,17823908.36,51440510.46,-33616602.1
745,40,StadeRennaisFC,France,Ligue1,53900000.0,26,15800000.0,23,-38100000.0,2017,16262390.78,55477396.38,-39215005.61
746,40,UCSampdoria,Italy,SerieA,43000000.0,76,80700000.0,56,37700000.0,2016,83975109.52,44745101.73,39230007.79
747,40,OlympiqueLyon,France,Ligue1,41100000.0,13,26800000.0,13,-14300000.0,2015,27957517.63,42875148.3,-14917630.67
748,40,RBLeipzig,Germany,2.Bundesliga,23350000.0,30,0.0,19,-23350000.0,2014,0.0,24317078.65,-24317078.65
749,40,HullCity,England,PremierLeague,31100000.0,33,880000.0,32,-30220000.0,2013,924213.93,32662560.4,-31738346.48
750,40,TorinoFC,Italy,SerieA,24980000.0,36,4100000.0,38,-20880000.0,2012,4401478.28,26816811.56,-22415333.28
751,40,UdineseCalcio,Italy,SerieA,21110000.0,92,70630000.0,63,49520000.0,2011,77912759.62,23286682.08,54626077.53
752,40,TSG1899Hoffenheim,Germany,Bundesliga,22450000.0,18,43200000.0,17,20750000.0,2010,48712712.0,25314823.71,23397888.29
753,40,ASBari,Italy,SerieA,19140000.0,69,1790000.0,51,-17340000.0,2009,2036956.08,21780636.51,-19732300.79
754,40,WiganAthletic,England,PremierLeague,24100000.0,23,24200000.0,28,100000.0,2008,27994756.23,27879075.42,115680.81
755,40,RCLens,France,Ligue1,23700000.0,25,19050000.0,20,-4650000.0,2007,22721516.65,28267713.63,-5546196.98
756,40,LokomotivMoscow,Russia,PremierLiga,16000000.0,19,2100000.0,15,-13900000.0,2006,2553003.35,19451454.08,-16898450.73
757,40,ACParma,Italy,SerieA,11650000.0,25,26250000.0,26,14600000.0,2005,32636787.3,14484517.03,18152270.27
758,40,SSLazio,Italy,SerieA,9500000.0,29,37500000.0,21,28000000.0,2004,47724168.73,12090122.75,35634045.99
759,40,AstonVilla,England,PremierLeague,8380000.0,19,290000.0,28,-8090000.0,2003,376524.66,10880264.37,-10503739.71
760,40,UdineseCalcio,Italy,SerieA,7000000.0,26,1800000.0,27,-5200000.0,2002,2391032.01,9298457.83,-6907425.81
761,40,Ajax ,Netherlands,Eredivisie,15500000.0,24,4500000.0,13,-11000000.0,2001,6102972.92,21021351.15,-14918378.24
762,40,FulhamFC,England,FirstDivision,16000000.0,16,3410000.0,17,-12580000.0,2000,4743358.47,22256227.42,-17498958.81
763,41,AtalantaBC,Italy,SerieA,50300000.0,132,17900000.0,81,-32400000.0,2018,18179370.92,51085047.9,-32905676.98
764,41,WestBromwichAlbion,England,PremierLeague,53500000.0,13,2050000.0,10,-51450000.0,2017,2109993.74,55065690.29,-52955696.55
765,41,SunderlandAFC,England,PremierLeague,41900000.0,25,23770000.0,23,-18130000.0,2016,24734676.0,43600459.59,-18865783.59
766,41,TianjinQuanjian,China,LeagueOne,39800000.0,17,0.0,19,-39800000.0,2015,0.0,41519000.06,-41519000.06
767,41,LeicesterCity,England,PremierLeague,22860000.0,31,0.0,25,-22860000.0,2014,0.0,23806784.49,-23806784.49
768,41,FenerbahceSK,Turkey,SüperLig,30250000.0,18,5150000.0,14,-25100000.0,2013,5408751.96,31769853.77,-26361101.8
769,41,ASMonaco,France,Ligue2,24650000.0,30,3500000.0,32,-21150000.0,2012,3757359.51,26462546.23,-22705186.73
770,41,BolognaFC1909,Italy,SerieA,20780000.0,37,21100000.0,30,318000.0,2011,23275650.97,22922655.31,350789.43
771,41,StadeRennaisFC,France,Ligue1,22200000.0,23,34130000.0,17,11930000.0,2010,38485297.69,25032921.44,13452376.25
772,41,WiganAthletic,England,PremierLeague,18440000.0,21,26080000.0,20,7650000.0,2009,29678108.69,20984061.51,8705426.82
773,41,BoltonWanderers,England,PremierLeague,23700000.0,15,10880000.0,19,-12830000.0,2008,12586072.22,27416352.18,-14841848.03
774,41,OlympiacosPiraeus,Greece,SuperLeague,22810000.0,37,15290000.0,29,-7520000.0,2007,18236849.85,27206183.46,-8969333.61
775,41,BesiktasJK,Turkey,SüperLig,15950000.0,30,3550000.0,26,-12400000.0,2006,4315791.37,19390668.28,-15074876.91
776,41,VfBStuttgart,Germany,Bundesliga,11550000.0,15,29000000.0,17,17450000.0,2005,36055879.3,14360186.41,21695692.89
777,41,SVWerderBremen,Germany,Bundesliga,9000000.0,12,6450000.0,16,-2550000.0,2004,8208557.02,11453800.5,-3245243.47
778,41,VfBStuttgart,Germany,Bundesliga,8000000.0,15,350000.0,12,-7650000.0,2003,454426.32,10386887.23,-9932460.91
779,41,CharltonAthletic,England,PremierLeague,6750000.0,14,2650000.0,12,-4100000.0,2002,3520130.46,8966370.05,-5446239.58
780,41,RealZaragoza,Spain,LaLiga,15250000.0,9,0.0,7,-15250000.0,2001,0.0,20682297.1,-20682297.1
781,41,BlackburnRovers,England,FirstDivision,14730000.0,26,13650000.0,27,-1080000.0,2000,18987344.02,20489639.37,-1502295.35
782,42,AlIttihadJeddah,SaudiArabia,ProfessionalLeague,50100000.0,28,0.0,27,-50100000.0,2018,0.0,50881926.43,-50881926.43
783,42,AtalantaBC,Italy,SerieA,51900000.0,130,87540000.0,87,35640000.0,2017,90101879.02,53418865.9,36683013.12
784,42,AFCBournemouth,England,PremierLeague,40690000.0,20,25490000.0,26,-15200000.0,2016,26524480.07,42341353.24,-15816873.17
785,42,BorussiaMönchengladbach,Germany,Bundesliga,38000000.0,14,15700000.0,11,-22300000.0,2015,16378098.01,39641256.34,-23263158.33
786,42,CFAmérica,Mexico,LigaMXClausura,22800000.0,45,12300000.0,42,-10500000.0,2014,12809424.73,23744299.49,-10934874.77
787,42,NorwichCity,England,PremierLeague,30050000.0,21,4840000.0,24,-25220000.0,2013,5083176.6,31559805.15,-26487130.98
